Date,elo_diff_pre,massey_diff,offdef_net_diff,volatility_home,volatility_away,games_played_home,games_played_away,same_conf_flag,cross_conf_flag,trend_margin_last5_vs_season_diff,trend_oppadj_last5_vs_season_diff,consistency_ratio_diff,row_index,y_true,pred_ridge,pred_huber,pred_histgb,pred_gbr,pred_xgb,pred_histgb_bag,pred_q50,outer_fold,pred_raw_mean,pred_raw_blend,pred_calibrated,pred_scaled,pred_final,core_candidate_key,postprocess_key,fold_id,y_pred_base,y_pred_final,postprocess_module
2025-01-24,81.17222859530557,13.75730254689594,8.857142857142858,45.0,45.0,1.0,1.0,0.0,1.0,0.0,0.0,0.7391304347826086,136,28.0,9.249914993686838,21.3203037112106,23.772379273790147,25.416880518011073,25.632362365722656,23.772379273790147,24.54807944614195,1,25.031066964839436,25.031066964839436,23.91398489894506,23.91398489894506,33.10853696211467,elo_dynamic_k|compact_recency|hl=none|ridge=4|hgb=3,module=expand_affine_global|stack=pool|cal=pooled|scale=none|q50=0.00|win=0.000|eta=0.55,1,25.031066964839436,33.10853696211467,expand_affine_global
2025-01-24,48.89907207071951,9.996168763387084,-8.881784197001252e-16,4.0,45.0,2.0,1.0,0.0,1.0,0.0,0.0,5.182608695652174,137,18.0,15.694746196455291,22.231139743334957,2.1711142614283423,0.0034454898403897044,-0.9652973413467407,2.1711142614283423,7.987054837938746,1,0.5119984592008568,0.5119984592008568,1.3142884078779127,1.3142884078779127,-3.0617904333152572,elo_dynamic_k|compact_recency|hl=none|ridge=4|hgb=3,module=expand_affine_global|stack=pool|cal=pooled|scale=none|q50=0.00|win=0.000|eta=0.55,1,0.5119984592008568,-3.0617904333152572,expand_affine_global
2025-01-24,32.868784215402,3.3082784039874094,-7.999999999999998,45.0,45.0,1.0,1.0,0.0,1.0,0.0,0.0,0.608695652173913,138,-72.0,-3.8337516464038366,-0.4944759171664366,-12.695136111198803,-13.445409269223264,-2.7384674549102783,-12.695136111198803,-19.45822699838788,1,-13.269388999269712,-13.269388999269712,-11.388281174470196,-11.388281174470196,-23.39197941343573,elo_dynamic_k|compact_recency|hl=none|ridge=4|hgb=3,module=expand_affine_global|stack=pool|cal=pooled|scale=none|q50=0.00|win=0.000|eta=0.55,1,-13.269388999269712,-23.39197941343573,expand_affine_global
2025-01-24,32.868784215402,-0.5099034141944103,-12.285714285714285,45.0,45.0,1.0,1.0,0.0,1.0,0.0,0.0,1.2608695652173914,139,-94.0,-13.943527223001947,-15.127058644824254,-28.723518901786775,-28.25220201065052,-28.722248077392578,-28.723518901786775,-32.75653775245079,1,-28.362776839996563,-28.362776839996563,-25.30014671471072,-25.30014671471072,-45.657620523730955,elo_dynamic_k|compact_recency|hl=none|ridge=4|hgb=3,module=expand_affine_global|stack=pool|cal=pooled|scale=none|q50=0.00|win=0.000|eta=0.55,1,-28.362776839996563,-45.657620523730955,expand_affine_global
2025-01-24,39.52269298959868,2.5419373097636884,-4.857142857142857,45.0,45.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7391304347826086,140,40.0,-0.7306467256727309,15.880380791893767,-8.568847593768764,-16.307720912215256,-9.4746675491333,-8.568847593768764,-17.689432076098793,1,-14.492117413569396,-14.492117413569396,-12.515293444443744,-12.515293444443744,-25.19573827363647,elo_dynamic_k|compact_recency|hl=none|ridge=4|hgb=3,module=expand_affine_global|stack=pool|cal=pooled|scale=none|q50=0.00|win=0.000|eta=0.55,1,-14.492117413569396,-25.19573827363647,expand_affine_global
2025-01-24,59.395208591983874,13.481175655978097,6.571428571428571,45.0,45.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,141,-2.0,24.00038160209408,22.137580416700192,24.498857719360775,22.71001545621423,27.883955001831055,24.498857719360775,21.576712024160287,1,23.12969260272506,23.12969260272506,22.161451621027123,22.161451621027123,30.30364520355793,elo_dynamic_k|compact_recency|hl=none|ridge=4|hgb=3,module=expand_affine_global|stack=pool|cal=pooled|scale=none|q50=0.00|win=0.000|eta=0.55,1,23.12969260272506,30.30364520355793,expand_affine_global
2025-01-24,59.04101281070757,8.681185738790944,-0.2857142857142856,45.0,45.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.0434782608695653,142,40.0,9.799721190131155,17.054137636628017,13.764783073447148,9.572323716678108,9.950051307678223,13.764783073447148,2.458094631634174,1,10.5559092546319,10.5559092546319,10.571953947166008,10.571953947166008,11.754903835379682,elo_dynamic_k|compact_recency|hl=none|ridge=4|hgb=3,module=expand_affine_global|stack=pool|cal=pooled|scale=none|q50=0.00|win=0.000|eta=0.55,1,10.5559092546319,11.754903835379682,expand_affine_global
2025-01-24,95.3593082691043,23.05244384101891,20.714285714285715,45.0,36.0,1.0,2.0,0.0,1.0,0.0,0.0,-1.7931844888366626,143,76.0,14.298905434236953,20.60454883084092,58.179759537964834,59.73088086980554,60.1367073059082,58.179759537964834,50.25063529059865,1,59.36697501412995,59.36697501412995,55.562050994143775,55.562050994143775,83.76058499063622,elo_dynamic_k|compact_recency|hl=none|ridge=4|hgb=3,module=expand_affine_global|stack=pool|cal=pooled|scale=none|q50=0.00|win=0.000|eta=0.55,1,59.36697501412995,83.76058499063622,expand_affine_global
2025-01-24,25.21898718929242,2.850678503363395,-4.857142857142857,45.0,45.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6521739130434783,144,12.0,-5.874701079645018,9.24427529208938,-18.68885813953861,-27.54076987823653,-19.728031158447266,-18.68885813953861,-10.82289544811963,1,-25.464038387597462,-25.464038387597462,-22.62832379386281,-22.62832379386281,-41.381425494833934,elo_dynamic_k|compact_recency|hl=none|ridge=4|hgb=3,module=expand_affine_global|stack=pool|cal=pooled|scale=none|q50=0.00|win=0.000|eta=0.55,1,-25.464038387597462,-41.381425494833934,expand_affine_global
2025-01-24,59.04101281070757,6.333258651583773,-4.285714285714285,45.0,45.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.6521739130434783,145,22.0,-3.429708135741315,-0.17907576503651867,-2.027037203518582,-3.097544880377954,0.9435240030288696,-2.027037203518582,4.241817492007446,1,-2.8463949515116562,-2.8463949515116562,-1.781207318733741,-1.781207318733741,-8.016064661155156,elo_dynamic_k|compact_recency|hl=none|ridge=4|hgb=3,module=expand_affine_global|stack=pool|cal=pooled|scale=none|q50=0.00|win=0.000|eta=0.55,1,-2.8463949515116562,-8.016064661155156,expand_affine_global
2025-01-24,44.25775153474433,10.951515887695825,2.107142857142857,43.0,45.0,2.0,1.0,0.0,1.0,0.0,0.0,0.1215415019762846,146,62.0,20.012694669302405,27.840863613382616,13.965121106160042,12.751876990329025,14.276928901672363,13.965121106160042,19.89840455476434,1,13.036514064845251,13.036514064845251,12.858375057014078,12.858375057014078,15.414271568026692,elo_dynamic_k|compact_recency|hl=none|ridge=4|hgb=3,module=expand_affine_global|stack=pool|cal=pooled|scale=none|q50=0.00|win=0.000|eta=0.55,1,13.036514064845251,15.414271568026692,expand_affine_global
2025-01-24,59.04101281070757,8.681185738790942,-0.28571428571428603,45.0,45.0,1.0,1.0,0.0,1.0,0.0,0.0,0.04347826086956519,147,-22.0,13.431457698772086,16.19169508758678,6.999592699099343,1.4575907574625833,6.034337043762207,6.999592699099343,15.282855953297389,1,2.757790114745474,2.757790114745474,3.3842777219420976,3.3842777219420976,0.25118287251375193,elo_dynamic_k|compact_recency|hl=none|ridge=4|hgb=3,module=expand_affine_global|stack=pool|cal=pooled|scale=none|q50=0.00|win=0.000|eta=0.55,1,2.757790114745474,0.25118287251375193,expand_affine_global
2025-01-24,69.64355575346804,16.752399063977684,10.357142857142858,45.0,72.0,1.0,2.0,0.0,1.0,0.0,0.0,-0.39011316259678375,148,70.0,28.57489373511106,30.45624423959817,29.185804095992665,25.013818684544574,34.295501708984375,29.185804095992665,33.44528340724138,1,25.99260086608895,25.99260086608895,24.800249168287653,24.800249168287653,34.526983833454906,elo_dynamic_k|compact_recency|hl=none|ridge=4|hgb=3,module=expand_affine_global|stack=pool|cal=pooled|scale=none|q50=0.00|win=0.000|eta=0.55,1,25.99260086608895,34.526983833454906,expand_affine_global
2025-01-24,43.93022263936291,3.2774657739589035,-6.214285714285714,45.0,32.0,1.0,2.0,0.0,1.0,0.0,0.0,-0.6824769433465085,149,6.0,-6.6608690561518955,4.043942075278982,14.415137624267324,7.374894384464752,17.28421974182129,14.415137624267324,14.93202245255086,1,9.026593505451181,9.026593505451181,9.162354240613329,9.162354240613329,9.498869870380853,elo_dynamic_k|compact_recency|hl=none|ridge=4|hgb=3,module=expand_affine_global|stack=pool|cal=pooled|scale=none|q50=0.00|win=0.000|eta=0.55,1,9.026593505451181,9.498869870380853,expand_affine_global
2025-01-24,19.1062942973565,-8.943316742499743,-23.42857142857143,45.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,-23.17391304347826,150,-76.0,-163.71800000000002,-163.71800000000002,-79.03595323382841,-82.16066644639969,-74.8258056640625,-79.03595323382841,-62.16763032729304,1,-81.42758295897698,-81.42758295897698,-74.21099797198801,-74.21099797198801,-123.93838433240269,elo_dynamic_k|compact_recency|hl=none|ridge=4|hgb=3,module=expand_affine_global|stack=pool|cal=pooled|scale=none|q50=0.00|win=0.000|eta=0.55,1,-81.42758295897698,-123.93838433240269,expand_affine_global
2025-01-24,66.51196609131102,1.5270059727095395,-6.392857142857142,45.0,73.0,1.0,2.0,0.0,1.0,0.0,0.0,-0.06521739130434784,151,6.0,-16.216773052503505,-9.513972520269787,-3.965661103483677,-18.24741268374175,-12.208175659179688,-3.965661103483677,7.16970055157436,1,-14.896795989435558,-14.896795989435558,-12.888293462324087,-12.888293462324087,-25.792716767155884,elo_dynamic_k|compact_recency|hl=none|ridge=4|hgb=3,module=expand_affine_global|stack=pool|cal=pooled|scale=none|q50=0.00|win=0.000|eta=0.55,1,-14.896795989435558,-25.792716767155884,expand_affine_global
2025-01-24,58.46077060573657,7.6539700756568045,-1.4285714285714288,45.0,45.0,1.0,1.0,0.0,1.0,0.0,0.0,0.21739130434782605,152,24.0,3.428492232075799,12.541959485456488,-21.36727377712854,-18.637197795327815,-11.971197128295898,-21.36727377712854,-10.146159451785156,1,-19.277696134060335,-19.277696134060335,-16.926253289526485,-16.926253289526485,-32.25538448560221,elo_dynamic_k|compact_recency|hl=none|ridge=4|hgb=3,module=expand_affine_global|stack=pool|cal=pooled|scale=none|q50=0.00|win=0.000|eta=0.55,1,-19.277696134060335,-32.25538448560221,expand_affine_global
2025-01-24,54.5011923443501,10.163539705936358,4.857142857142858,45.0,45.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.7391304347826088,153,-8.0,12.572413439972696,16.06221677169983,10.972737737598054,11.216433216324802,6.816333770751953,10.972737737598054,14.269413756454696,1,11.159260247395874,11.159260247395874,11.128074148507025,11.128074148507025,12.644962237786448,elo_dynamic_k|compact_recency|hl=none|ridge=4|hgb=3,module=expand_affine_global|stack=pool|cal=pooled|scale=none|q50=0.00|win=0.000|eta=0.55,1,11.159260247395874,12.644962237786448,expand_affine_global
2025-01-24,33.3675918710519,3.292486755870306,-8.57142857142857,45.0,45.0,1.0,1.0,0.0,1.0,0.0,0.0,0.43478260869565216,154,14.0,-1.1383971990398418,-3.8345410105025994,-9.011628656546455,-11.035357283289303,-4.211602687835693,-9.011628656546455,-19.944069087599285,1,-10.560573858902963,-10.560573858902963,-8.891514219044554,-8.891514219044554,-19.395957686173503,elo_dynamic_k|compact_recency|hl=none|ridge=4|hgb=3,module=expand_affine_global|stack=pool|cal=pooled|scale=none|q50=0.00|win=0.000|eta=0.55,1,-10.560573858902963,-19.395957686173503,expand_affine_global
2025-01-24,80.88724625633245,6.9340996034842135,-2.5,1e-06,66.0,2.0,2.0,0.0,1.0,0.0,0.0,35.3133968358569,155,6.0,143.75799999999998,143.75799999999998,-6.4783747932822005,-18.823790746546692,-8.980476379394531,-6.4783747932822005,-13.27110073197363,1,-15.927454358204715,-15.927454358204715,-13.838271081368006,-13.838271081368006,-27.31313548219178,elo_dynamic_k|compact_recency|hl=none|ridge=4|hgb=3,module=expand_affine_global|stack=pool|cal=pooled|scale=none|q50=0.00|win=0.000|eta=0.55,1,-15.927454358204715,-27.31313548219178,expand_affine_global
2025-01-24,64.98042706228989,14.983975016655428,12.142857142857142,22.0,45.0,2.0,1.0,0.0,1.0,0.0,0.0,-1.7826086956521738,156,42.0,1.712178562801629,-5.738510151357378,28.561766040737567,27.24759651508676,32.47218704223633,28.561766040737567,29.359179574972966,1,27.555911523021834,27.555911523021834,26.241182634410528,26.241182634410528,36.833166805659715,elo_dynamic_k|compact_recency|hl=none|ridge=4|hgb=3,module=expand_affine_global|stack=pool|cal=pooled|scale=none|q50=0.00|win=0.000|eta=0.55,1,27.555911523021834,36.833166805659715,expand_affine_global
2025-01-24,24.63218658424489,0.3799714326563217,-7.142857142857142,45.0,45.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.4782608695652174,157,48.0,-8.70171523969104,4.3761752310950985,-21.360695919038676,-21.585421730321908,-19.657316207885742,-21.360695919038676,-17.65179490727892,1,-21.53269920180741,-21.53269920180741,-19.00473293918322,-19.00473293918322,-35.58194639064984,elo_dynamic_k|compact_recency|hl=none|ridge=4|hgb=3,module=expand_affine_global|stack=pool|cal=pooled|scale=none|q50=0.00|win=0.000|eta=0.55,1,-21.53269920180741,-35.58194639064984,expand_affine_global
2025-01-24,58.55445333635521,-1.1933306762534017,-13.25,27.0,34.0,2.0,2.0,0.0,1.0,0.0,0.0,-0.16428571428571426,158,-58.0,-22.213409189238995,-27.979637786047718,-35.56203933453881,-38.30552569394029,-27.796947479248047,-35.56203933453881,-41.776143366731134,1,-37.66188117003478,-37.66188117003478,-33.871309825956274,-33.871309825956274,-59.37558244485339,elo_dynamic_k|compact_recency|hl=none|ridge=4|hgb=3,module=expand_affine_global|stack=pool|cal=pooled|scale=none|q50=0.00|win=0.000|eta=0.55,1,-37.66188117003478,-59.37558244485339,expand_affine_global
2025-01-24,96.47936437654425,14.124245995526616,7.107142857142857,45.0,7.0,1.0,2.0,0.0,1.0,0.0,0.0,-1.690217391304348,159,-60.0,5.2049720607942564,21.794126577089266,29.647216660850724,37.289453262437426,28.664714813232422,29.647216660850724,24.05470578861998,1,35.49652153447556,35.49652153447556,33.56019543342916,33.56019543342916,48.547089125655674,elo_dynamic_k|compact_recency|hl=none|ridge=4|hgb=3,module=expand_affine_global|stack=pool|cal=pooled|scale=none|q50=0.00|win=0.000|eta=0.55,1,35.49652153447556,48.547089125655674,expand_affine_global
2025-01-24,80.24119234435011,14.310079024750024,9.5,6.0,45.0,2.0,0.0,0.0,1.0,0.0,0.0,5.428571428571429,160,32.0,9.174555223933993,13.827416925155338,12.427170495310822,14.825914891631472,10.317285537719727,12.427170495310822,15.974890122190288,1,14.263149675157923,14.263149675157923,13.988988664616105,13.988988664616105,17.223794291522456,elo_dynamic_k|compact_recency|hl=none|ridge=4|hgb=3,module=expand_affine_global|stack=pool|cal=pooled|scale=none|q50=0.00|win=0.000|eta=0.55,1,14.263149675157923,17.223794291522456,expand_affine_global
2025-01-24,79.45741150294975,17.67718349591752,14.75,24.0,29.0,2.0,2.0,0.0,1.0,0.0,0.0,1.26,161,62.0,14.273353281432925,10.67013895227297,33.60309334915881,33.52887003916564,34.840904235839844,33.60309334915881,30.69731268477105,1,33.546283439767954,33.546283439767954,31.76262351443178,31.76262351443178,45.670113992265456,elo_dynamic_k|compact_recency|hl=none|ridge=4|hgb=3,module=expand_affine_global|stack=pool|cal=pooled|scale=none|q50=0.00|win=0.000|eta=0.55,1,33.546283439767954,45.670113992265456,expand_affine_global
2025-01-24,55.43222859530556,13.214426409090787,6.571428571428571,45.0,45.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,162,48.0,36.109253259176185,43.39981474197919,32.95724863453537,35.69787922147942,33.761802673339844,32.95724863453537,29.69699989960678,1,35.05490468534237,35.05490468534237,33.15314869943695,33.15314869943695,47.89561959642735,elo_dynamic_k|compact_recency|hl=none|ridge=4|hgb=3,module=expand_affine_global|stack=pool|cal=pooled|scale=none|q50=0.00|win=0.000|eta=0.55,1,35.05490468534237,47.89561959642735,expand_affine_global
2025-01-24,62.01394445783876,2.1390566311647667,-10.5,5.0,45.0,2.0,2.0,1.0,0.0,0.0,0.0,1.8405797101449275,163,-52.0,-33.026413687694294,-50.192661719091554,-2.3237897493925432,-11.054435204686706,-2.6695966720581055,-2.3237897493925432,0.08667949685229007,1,-9.006153784149038,-9.006153784149038,-7.458775373317931,-7.458775373317931,-17.102890027385875,elo_dynamic_k|compact_recency|hl=none|ridge=4|hgb=3,module=expand_affine_global|stack=pool|cal=pooled|scale=none|q50=0.00|win=0.000|eta=0.55,1,-9.006153784149038,-17.102890027385875,expand_affine_global
2025-01-24,69.45827781004823,9.31422921941922,0.8571428571428572,14.0,45.0,2.0,1.0,0.0,1.0,0.0,0.0,-0.13043478260869565,164,-8.0,1.7974474949108732,5.036592010020197,6.000605830813362,-8.887174863413376,5.333651065826416,6.000605830813362,8.924575662056634,1,-5.394378741388676,-5.394378741388676,-4.12973292859275,-4.12973292859275,-11.774829308225907,elo_dynamic_k|compact_recency|hl=none|ridge=4|hgb=3,module=expand_affine_global|stack=pool|cal=pooled|scale=none|q50=0.00|win=0.000|eta=0.55,1,-5.394378741388676,-11.774829308225907,expand_affine_global
2025-01-24,65.41726499934066,8.866310215531353,3.8928571428571423,35.0,45.0,2.0,1.0,0.0,1.0,0.0,0.0,-0.7258454106280192,165,84.0,1.7615514469366236,-2.9139860519709284,3.8970656064528066,-1.1183718977876573,8.57446575164795,3.8970656064528066,14.66555974240126,1,0.05829110020112388,0.05829110020112388,0.8960976186642196,0.8960976186642196,-3.7310957828623765,elo_dynamic_k|compact_recency|hl=none|ridge=4|hgb=3,module=expand_affine_global|stack=pool|cal=pooled|scale=none|q50=0.00|win=0.000|eta=0.55,1,0.05829110020112388,-3.7310957828623765,expand_affine_global
2025-01-24,43.91449984629071,1.2966683401216583,-9.142857142857142,45.0,30.0,1.0,2.0,0.0,1.0,0.0,0.0,0.26647966339410945,166,-64.0,-3.5368755384686175,0.38761598637619166,-18.05476447580888,-20.72171127342107,-8.517531394958496,-18.05476447580888,-12.607843430636263,1,-20.096023561890078,-20.096023561890078,-17.68052140109911,-17.68052140109911,-33.46257434986867,elo_dynamic_k|compact_recency|hl=none|ridge=4|hgb=3,module=expand_affine_global|stack=pool|cal=pooled|scale=none|q50=0.00|win=0.000|eta=0.55,1,-20.096023561890078,-33.46257434986867,expand_affine_global
2025-01-24,70.33269513602772,9.222880283250717,2.142857142857143,8.0,45.0,2.0,1.0,1.0,0.0,0.0,0.0,-0.033816425120772986,167,-6.0,-3.812072850226734,1.8881504088563936,1.71354817628293,-11.323134922574063,-0.9059485197067261,1.71354817628293,6.948399169239487,1,-8.264621561384491,-8.264621561384491,-6.7752908776091605,-6.7752908776091605,-16.008987815501825,elo_dynamic_k|compact_recency|hl=none|ridge=4|hgb=3,module=expand_affine_global|stack=pool|cal=pooled|scale=none|q50=0.00|win=0.000|eta=0.55,1,-8.264621561384491,-16.008987815501825,expand_affine_global
2025-01-24,69.1140421641403,11.922293606738966,6.464285714285714,45.0,59.0,1.0,2.0,0.0,1.0,0.0,0.0,0.38188405797101443,168,6.0,6.883227685842225,4.757328069003222,17.78307377908753,17.27828364414822,22.4153995513916,17.78307377908753,22.925591613776405,1,17.396711572525486,17.396711572525486,16.877252866014857,16.877252866014857,21.846398927402667,elo_dynamic_k|compact_recency|hl=none|ridge=4|hgb=3,module=expand_affine_global|stack=pool|cal=pooled|scale=none|q50=0.00|win=0.000|eta=0.55,1,17.396711572525486,21.846398927402667,expand_affine_global
2025-01-24,91.33763659088208,18.40459748794706,16.57142857142857,34.0,45.0,2.0,1.0,0.0,1.0,0.0,0.0,1.7416149068322981,169,84.0,18.288851535749007,30.987776093996146,30.68380598577099,34.13954272271788,27.52756690979004,30.68380598577099,19.789921467290064,1,33.3287983867117,33.3287983867117,31.56216336280389,31.56216336280389,45.3492818378609,elo_dynamic_k|compact_recency|hl=none|ridge=4|hgb=3,module=expand_affine_global|stack=pool|cal=pooled|scale=none|q50=0.00|win=0.000|eta=0.55,1,33.3287983867117,45.3492818378609,expand_affine_global
2025-01-24,91.2452579487383,15.424525667729561,12.285714285714285,18.0,45.0,2.0,1.0,0.0,1.0,0.0,0.0,0.3066361556064072,170,34.0,10.99061811174957,13.920183197092602,28.160939339122244,29.424076427441356,29.70271873474121,28.160939339122244,30.340096635474534,1,29.127734050140123,29.127734050140123,27.689961654809544,27.689961654809544,39.151906418476,elo_dynamic_k|compact_recency|hl=none|ridge=4|hgb=3,module=expand_affine_global|stack=pool|cal=pooled|scale=none|q50=0.00|win=0.000|eta=0.55,1,29.127734050140123,39.151906418476,expand_affine_global
